Week,PossessionID,Side,Notes,HeightSortedLineup,IncompleteResult,Duration,2FGA,2FGM,3PA,3PM,FTA,FTM,TOV,ORB,FOUL,PTS,Team_DefPoss,Team_AllowMiddle,Team_AllowPaintTouch,Team_AllowUC3,Team_AllowOBoard,Team_Deflections
3,185,Offense,P12,MS-DP-AC-A'M-KJ,False,0:11.6,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,186,Defense,P12,MS-DP-AC-A'M-KJ,False,0:13.9,0,0,1,1,0,0,0,0,0,3,True,True,False,True,False,False
3,187,Offense,P12,SN-SI-EF-AM7-MH,False,0:14.7,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False
3,188,Defense,P12,SN-SI-EF-AM7-MH,False,0:14.1,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False
3,189,Offense,P12,MS-DP-AC-IK-KJ,False,0:12.6,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,190,Offense,P12,SD-SN-EF-AM7-MH,False,0:10.5,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,191,Offense,P12,MS-DP-AC-IK-A'M,False,0:12.1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False
3,192,Offense,P12,SD-SN-SI-EF-MH,False,0:10.7,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,193,Defense,P12,SD-SN-SI-EF-MH,False,0:16.0,1,1,0,0,0,0,0,0,0,2,True,True,True,False,False,False
3,194,Defense,P12,MS-DP-AC-IK-KJ,False,0:13.1,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
3,195,Defense,P12,MS-DP-AC-IK-KJ,False,0:12.1,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False
3,196,Offense,P12,MS-DP-AC-IK-KJ,False,0:05.9,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,197,Defense,P12,SD-SN-SI-EF-MH,False,0:24.4,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
3,198,Offense,P12,SD-SN-SI-EF-MH,True,0:23.3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,199,Defense,P12,MS-DP-AC-IK-A'M,False,0:20.7,0,0,1,1,0,0,0,0,0,3,True,True,True,True,False,False
3,200,Defense,P12,SD-SN-EF-AM7-MH,True,0:13.3,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
